Cell ID,Cell Type,Dimorphism
720575941428878164,,
720575941428949076,,
720575941428965368,IN12A036,
720575941428975608,IN11B001,
720575941428975864,IN13A027,
720575941428982264,IN23B006,
720575941429026132,,
720575941429039535,IN07B079,
720575941429044655,IN06A098,dimorphic
720575941429128289,IN03A088,
720575941429160545,IN13B057,
720575941429210721,IN06A070,
720575941429231969,IN21A001,
720575941429251668,,
720575941429269857,IN14A107,
720575941429283681,IN16B018,
720575941429321313,IN11B018,
720575941429324641,IN11B023,
720575941429324897,IN06A077,
720575941429342561,IN19A109,
720575941429342817,IN04B098,
720575941429343585,IN00A029,
720575941429347425,IN10B043,
720575941429355873,IN01B053,
720575941429357665,IN13A023,
720575941429360724,,
720575941429361249,IN11B022,
720575941429363809,IN07B087,
720575941429379937,IN19A088,
720575941429389921,IN09A088,
720575941429401559,IN06B065,
720575941429422295,IN19B075,
720575941429423969,IN16B111,
720575941429434071,IN12B075,
720575941429439959,IN06B019,
720575941429441751,IN13B020,
720575941429443799,IN16B100,
720575941429462999,IN20A.22A054,
720575941429463767,IN13B057,
720575941429466839,IN11A040,
720575941429471959,IN20A.22A033,
720575941429475031,IN13A033,
720575941429476823,IN12B078,
720575941429486295,IN21A087,
720575941429488599,IN19B012,
720575941429509847,IN09B057,
720575941429512151,IN06B055,
720575941429515735,IN20A.22A015,
720575941429525463,IN19A064,
720575941429526743,IN09A002,
720575941429527767,IN09A085,
720575941429532119,IN06B053,
720575941429535703,IN20A.22A055,
720575941429535959,IN20A.22A090,
720575941429538007,IN19A049,
720575941429542871,IN20A.22A073,
720575941429543127,IN06A116,
720575941429545647,IN19B073,
720575941429556655,IN14B007,
720575941429566895,INXXX896_f,sex_specific
720575941429602145,IN09A071,
720575941429623544,IN20A.22A055,
720575941429804425,IN20A.22A081,
720575941429988088,IN03B019,
720575941430007544,IN01A043,dimorphic
720575941430041737,IN14A022,
720575941430058671,IN21A049,
720575941430065912,,
720575941430067849,IN16B082,
720575941430072751,IN10B032,
720575941430082296,,
720575941430085551,IN16B100,
720575941430107640,IN00A019,
720575941430110456,IN17A111,
720575941430111224,INXXX287,
720575941430124247,IN14B013,
720575941430149551,IN19A060,
720575941430150063,IN14A052,
720575941430151599,IN13A008,
720575941430160120,IN07B075,
720575941430163982,IN16B072,
720575941430176431,IN20A.22A089,
720575941430182063,IN01A051,dimorphic
720575941430184718,IN03A093,
720575941430196183,IN13A059,
720575941430238601,,
720575941430243086,IN13B019,
720575941430281742,IN05B032,
720575941430294703,IN17A110,
720575941430308344,IN08B021,
720575941430321166,IN06A116,
720575941430332174,IN23B013,
720575941430366734,INXXX999_f,sex_specific
720575941430386446,IN08B083,
720575941430389006,IN06A020,
720575941430415886,IN03A067,
720575941430420750,IN14A023,
720575941430438414,IN06A079,
720575941430442766,IN08A047,
720575941430465550,IN14A048,
720575941430472801,IN03A041,
720575941430483041,,
720575941430483470,IN01B073,
720575941430485518,IN02A050,
720575941430486030,IN01B028,
720575941430486286,IN01B040,
720575941430498830,INXXX440,
720575941430507022,IN03A046,
720575941430530830,INXXX880_f,sex_specific
720575941430552929,IN14A095,
720575941430650209,IN04B019,
720575941430689294,IN13A014,
720575941430755721,IN02A058,
720575941430796536,IN19B050,
720575941430842209,IN18B041,
720575941430847992,,
720575941430849377,IN00A044,
720575941430866936,IN19A041,
720575941430899297,IN19A047,
720575941430906721,IN07B098,
720575941430909025,IN19B103,
720575941430924536,IN03B092,
720575941430950497,IN19B080,
720575941430956641,IN19A031,
720575941430994785,IN03A094,
720575941431011681,IN07B087,
720575941431017569,IN13B078,
720575941431019105,INXXX963_f,sex_specific
720575941431022689,INXXX900_f,sex_specific
720575941431025327,IN20A.22A024,
720575941431038305,INXXX842_f,sex_specific
720575941431038817,IN13B061,
720575941431060655,IN10B042,
720575941431066287,INXXX857_f,sex_specific
720575941431066543,IN21A017,
720575941431072137,IN03B065,
720575941431072649,IN13A029,
720575941431073417,IN23B011,dimorphic
720575941431075169,INXXX418,dimorphic
720575941431075425,IN03A001,
720575941431075503,IN19B031,
720575941431077039,INXXX923_f,sex_specific
720575941431077769,IN03A026,
720575941431078793,INXXX966_f,sex_specific
720575941431083183,IN13B076,
720575941431084975,IN21A047,
720575941431086511,IN04B007,
720575941431086551,IN19A059,
720575941431091849,IN23B028,
720575941431091887,IN19A004,
720575941431092911,IN12A034,
720575941431099567,IN12A006,
720575941431100553,IN06B086,
720575941431105161,IN08B085,
720575941431105417,INXXX211,dimorphic
720575941431106953,IN07B008,
720575941431106991,INXXX427,
720575941431107503,IN07B007,
720575941431129815,IN06A110,
720575941431134857,IN04B049,
720575941431138263,IN13B038,
720575941431139543,IN01A088,
720575941431140311,IN16B045,
720575941431153367,INXXX448,
720575941431155671,IN20A.22A036,
720575941431156183,IN13A030,
720575941431166679,IN04B103,
720575941431173473,INXXX919_f,sex_specific
720575941431188472,IN10B032,
720575941431191032,IN08B058,
720575941431196920,IN01B095,
720575941431205880,INXXX230,
720575941431208184,INXXX271,dimorphic
720575941431210744,IN21A016,
720575941431220439,IN03A077,
720575941431230456,IN16B121,
720575941431231736,IN12B082,
720575941431254743,IN08A041,
720575941431257953,IN08B093,
720575941431291095,IN01A082,
720575941431311575,IN06B013,
720575941431317719,,
720575941431335127,IN01A063,
720575941431369943,INXXX906_f,sex_specific
720575941431401569,,
720575941431580686,IN06B050,
720575941431628129,IN13A023,
720575941431647246,INXXX360,dimorphic
720575941431656718,IN13B045,
720575941431660937,IN14B003,dimorphic
720575941431756503,IN13B006,
720575941431767471,INXXX377,dimorphic
720575941431789999,IN20A.22A006,
720575941431806990,IN11A013,
720575941431846241,INXXX365,
720575941431854217,IN12B024,
720575941431868631,IN02A066,
720575941431884558,IN10B030,
720575941431908449,IN02A065,
720575941431927393,IN14A110,
720575941431930465,INXXX986_f,sex_specific
720575941431932257,IN21A020,
720575941431937495,IN09A042,
