Cell ID,Cell Type,Dimorphism
25944,SNxx26,
25970,SNxx21,
25971,SNpp40,
26009,SNxx21,
26010,SNxx24,
26012,SNta04,
26060,SNxx04,
26075,SNxx26,
26093,SNta28,
26130,SNta09,
26133,SNpp62,
26141,SNpp57,
26143,SNxx25,
26149,SNxx26,
26153,SNpp23,
26158,SNpp58,
26210,SNta07,
26236,SNta02,
26243,SNxx02,
26249,SNxx25,
26256,SNpp40,
26266,SNpp02,
26275,SNpp51,
26279,SNpp50,
26289,SNta37,
26302,SNta04,
26303,SNta11,
26308,SNxx03,
26325,SNxx03,
26348,SNch12,
26351,SNxx08,
26367,SNpp20,
26400,SNxx04,
26406,SNxx14,
26465,SNxx14,
26478,SNppxx,
26522,SNta07,
26549,SNta22,
26561,SNpp60,
26565,SNta11,
26568,SNta09,
26582,SNxx20,
26604,SNxx02,
26607,SNta07,
26623,SNxx20,
26624,SNxx04,
26629,SNta14,
26641,SNta11,
26664,SNch01,
26724,SNta33,
26738,SNta04,
26750,SNpp56,
26771,SNta37,
26791,SNpp15,
26814,SNxx14,
26862,SNxx20,
26867,SNta02,
26875,SNxx04,
26895,SNxx20,
26898,SNxx03,
26912,SNpp02,
26938,SNch04,
26995,SNta04,
26998,SNta07,
27056,SNxx01,
27063,SNxx04,
27066,SNxx20,
27076,SNxx06,
27083,SNxx19,
27124,SNpp39,
27130,SNxx02,
27151,SNxx20,
27162,SNxx20,
27177,SNxx03,
27197,SNpp50,
27223,SNxx14,
27235,SNch05,
27240,SNch12,
27246,SNch02,
27253,SNpp57,
27265,SNta09,
27266,SNxx16,
27280,SNta09,
27322,SNta04,
27351,SNta11,
27369,SNxx21,
27384,SNpp23,
27413,SNta14,
27423,SNxx04,
27424,SNxx01,
27430,SNta14,
27433,SNxx10,
27447,SNta04,
27449,SNpp48,
27454,SNxx02,
27484,SNpp56,
27490,SNpp48,
27519,SNpp58,
27537,SNta03,
27545,SNta37,
27549,SNxx04,
27553,SNpp48,
27562,SNch03,
27564,SNxx03,
27578,SNta28,
27632,SNta04,
27644,SNta14,
27689,SNpp42,
27700,SNta09,
27704,SNxx19,
27705,SNch12,
27709,SNxx21,
27719,SNpp50,
27720,SNxx04,
27721,SNxx10,
27730,SNta09,
27751,SNpp46,
27767,SNta09,
27819,SNpp50,
27822,SNxx16,
27836,SNpp22,
27844,SNch15,
27850,SNxx05,
27866,SNta30,
27878,SNta02,
27883,SNxx02,
27892,SNta04,
27947,SNxx03,
27957,SNta34,
27963,SNta20,
27992,SNxx02,
28001,SNpp44,
28027,SNppxx,
28040,SNta04,
28065,SNxx04,
28096,SNpp46,
28100,SNxx20,
28108,SNch02,
28116,SNch04,
28119,SNta20,
28126,SNta09,
28143,SNxx04,
28152,SNxx19,
28162,SNxx02,
28164,SNxx04,
28166,SNxx19,
28171,SNta09,
28183,SNta14,
28188,SNta14,
28197,SNta14,
28208,SNta14,
28217,SNta25,
28242,SNxx03,
28249,SNch15,
28265,SNta09,
28283,SNta09,
28288,SNpp23,
28295,SNta14,
28310,SNxx04,
28311,SNta14,
28321,SNxx21,
28327,SNxx06,
28332,SNta14,
28334,SNch02,
28337,SNpp23,
28344,SNta09,
28345,SNxx20,
28358,SNxx04,
28369,SNxx20,
28373,SNpp22,
28377,SNta14,
28379,SNxx14,
28389,SNxxxx,
28407,SNta08,
28418,SNxx21,
28427,SNxx21,
28431,SNxx05,
28442,SNta20,
28455,SNta04,
28465,SNxx04,
28466,SNta04,
28482,SNxx04,
28494,SNxx02,
28499,SNta11,
28507,SNpp49,
28511,SNta09,
28532,SNxx21,
28536,SNta09,
28539,SNxx19,
28541,SNta09,
28549,SNxx02,
28562,SNta14,
28568,SNpp58,
28587,SNta03,
28608,SNta13,
28614,SNxx03,
28619,SNxx04,
28637,SNxx19,
28655,SNpp41,
28696,SNpp39,
28707,SNta07,
28710,SNta09,
28724,SNch12,
28728,SNpp42,
28730,SNta09,
28740,SNpp57,
28759,SNxx21,
28781,SNta14,
28783,SNta28,
28787,SNpp45,
28797,SNxx02,
28813,SNta09,
28818,SNxx20,
28828,SNta14,
28839,SNta37,
28843,SNta14,
28844,SNta33,
28858,SNxx25,
28869,SNta25,
28875,SNta44,
28881,SNta37,
28885,SNta03,
28892,SNta04,
28927,SNch05,
28928,SNpp50,
28936,SNta04,
28941,SNta18,
28960,SNpp50,
28966,SNxx19,
29006,SNta14,
29015,SNxx14,
29019,SNta11,
29020,SNxx02,
29027,SNta09,
29039,SNta34,
29054,SNta11,
29062,SNta14,
29078,SNxx02,
29112,SNta04,
29123,SNta09,
29127,SNch05,
29159,SNta14,
29161,SNta14,
29165,SNxx04,
29167,SNta14,
29171,SNxx03,
29172,SNta20,
29181,SNch07,
29190,SNta14,
29215,SNta02,
29231,SNta02,
29232,SNta02,
29244,SNta03,
29265,SNta29,
29269,SNta04,
29270,SNta07,
29271,SNta09,
29275,SNta11,
29284,SNpp02,
29293,SNta11,
29300,SNta20,
29311,SNxx02,
29335,SNta14,
29345,SNta21,
29349,SNta04,
29358,SNxx03,
29362,SNppxx,
29363,SNta04,
29364,SNch12,
29376,SNta09,
29378,SNta11,
29388,SNxx30,
29403,SNta09,
29405,SNta04,
29420,SNpp49,
29426,SNpp58,
29428,SNpp59,
29434,SNpp02,
29437,SNta14,
29443,SNta09,
29456,SNta14,
29462,SNxx05,
29463,SNxx03,
29471,SNta42,
29476,SNta09,
29481,SNta09,
29482,SNxx04,
29494,SNta09,
29496,SNta11,
29513,SNxx05,
29517,SNxx04,
29527,SNta11,
29528,SNta14,
29550,SNta14,
29551,SNtaxx,
29558,SNxx14,
29584,SNpp02,
29586,SNpp39,
29589,SNta09,
29596,SNta11,
29606,SNta14,
29613,SNta14,
29620,SNta14,
29622,SNxx03,
29624,SNta02,
29625,SNxx06,
29630,SNxx29,
29636,SNch03,
29639,SNta09,
29640,SNta28,
29650,SNxx25,
29656,SNta42,
29660,SNpp15,
