Cell ID,Cell Type,Dimorphism
14355,AN07B035,
14376,AN06B039,
14395,AN09B035,
14409,DNp21,
14412,AN19B024,known_sex_specific
14413,AN06B044,
14414,SApp08,
14419,MDN,
14422,ANXXX157,
14442,AN05B106,
14443,AN07B035,
14444,AN08B049,
14454,AN06B051,
14455,AN08B057,
14459,vMS13,
14464,AN07B069,
14472,AN19B036,
14485,DNxn071,
14487,ANXXX196,
14490,SApp06,
14500,AN05B102,
14510,AN05B053,
14515,AN01A033,
14522,DNp63,
14523,MDN,
14525,AN05B102,
14529,AN06B040,
14531,AN10B022,
14532,AN08B079,
14533,AN05B063,
14544,AN08B031,known_dimorphic
14546,AN10B015,
14549,ADNM2,
14553,AN19B017,
14557,DNp27,
14575,DNg103,
14585,DNp68,
14594,DNit008,
14600,AN19B028,
14606,AN08B059,known_sex_specific
14619,SApp06,
14623,DNg87,
14627,SApp08,
14629,AN19B039,
14636,AN09B030,
14637,ANXXX165,
14638,DNg32,
14646,AN08B043,known_dimorphic
14654,AN12B017,
14672,AN05B036,
14676,AN08B022,
14677,DNc01,
14678,AN02A016,
14680,DNb08,
14693,DNut058,
14695,DNg19,
14710,SApp03,
14716,DNg19,
14724,AN10B037,
14739,DNa14,
14757,AN12A017,
14762,AN05B036,
14786,DNg50,
14790,AN10B026,known_sex_specific
14814,DNg22,
14817,SApp09,
14820,DNg32,
14831,SApp12,
14834,AN10B022,
14836,DNxl099,
14843,AN17A062,
14846,AN19B046,
14847,DNg33,
14861,SAppxx,
14867,DNg48,
14868,ANXXX202,
14873,SApp10,
14877,AN09B030,
14878,SApp01,
14892,ANXXX148,
14893,AN09B009,
14903,DNg17,
14904,DNg55,
14910,DNxl098,
14915,ANXXX171,
14921,SApp09,
14924,AN17A062,
14926,AN07B045,
14931,DNa06,
14935,DNg90,
14937,DNg49,
14939,DNxn006,
14947,DNg109,
14948,DNp35,
14957,AN09B033,
14961,AN09B018,
14965,AN09B003,
14966,DNb08,
14968,SApp08,
14969,SApp07,
14978,SApp08,
14979,DNx02,
14986,AN06B048,
14996,AN19B046,
14999,DNxn177,
15013,ANXXX139,
15016,DNxn177,
15019,AN09B018,
15025,DNut058,
15026,DNc02,
15030,AN12B017,
15032,AN08B048,
15044,AN03B094,
15047,DNg49,
15062,AN07B037,
15066,AN07B035,
15069,ANXXX027,
15071,ANXXX169,
15074,DNg95,
15078,AN06B045,
15088,AN08B059,known_sex_specific
15090,DNg24,
15099,DNp67,
15102,AN06A092,
15106,SApp01,
15108,AN08B050,
15112,AN08B095,
15114,ANXXX218,
15117,DNxl098,
15121,AN09B034,
15127,DNp60,
15129,ANXXX218,
15131,DNg95,
15134,DNp68,
15142,ANXXX214,
15143,DNxl097,
15146,SApp12,
15155,DNxl068,
15162,DNg24,
15165,AN05B045,
15173,AN07B052,
15185,ANXXX191,
15186,DNg103,
15187,AN18B025,
15188,SApp07,
15201,SAppxx,
15204,AN07B036,
15218,AN09B032,
15221,AN09B028,known_dimorphic
15224,SApp09,
