Cell ID,Cell Type,Dimorphism
152119,MNad04,
152620,sternotrochanter,
152621,sternotrochanter,
152642,sternotrochanter,
153142,trochanter_flexor,
153281,MNad29,
153315,trochanter_flexor,
153335,tibia_flexor,
153756,MNnm14,
153863,MNad16,
154133,sternal_posterior_rotator,
154153,MNad02,
154769,sternal_posterior_rotator,
154803,long_tendon_muscle,
154804,tarsus_depressor,
155216,accessory_trochanter_flexor,
155218,trochanter_flexor,
155633,tergotrochanter,
155853,sternal_adductor,
155854,MNad01,
156180,accessory_trochanter_flexor,
156233,trochanter_flexor,
156505,MNml76,
156857,femur_reductor,
156960,MNnm03,
157207,trochanter_flexor,
157320,tarsus_levator,
157432,sternotrochanter,
157503,sternotrochanter,
157709,MNhl60,
158681,femur_reductor,
158694,trochanter_flexor,
158769,trochanter_flexor,
158889,long_tendon_muscle,
159031,MNad08,
159762,tergotrochanter,
159822,trochanter_flexor,
162114,DVM3a-b,
162240,DLM1-4,
162825,MNml76,
162827,MNml86,
162830,long_tendon_muscle,
162833,trochanter_extensor,
162868,accessory_tibia_flexor,
162912,trochanter_extensor,
162913,trochanter_flexor,
163009,MNhl73,
163387,ENXXX012,
163686,trochanter_flexor,
163719,sternal_posterior_rotator,
163733,MNad20,
164741,sternal_anterior_rotator,
165340,trochanter_extensor,
165511,tarsus_depressor,
166171,trochanter_flexor,
166309,tergotrochanter,
166337,pleural_remotor_abductor,
166374,accessory_tibia_flexor,
166385,long_tendon_muscle,
166392,sternotrochanter,
166393,long_tendon_muscle,
166397,accessory_tibia_flexor,
167438,tibia_flexor,
167442,trochanter_flexor,
167919,MNml78,
168470,EN00B010,
169914,DLM1-4,
171055,sternal_adductor,
171948,trochanter_flexor,
172408,sternal_posterior_rotator,
173560,trochanter_extensor,
175327,tergotrochanter,
176866,accessory_tibia_flexor,
178721,MNnm10,
192299,tibia_flexor,
192364,MNhl71,
200065,MNml77,
218885,trochanter_flexor,
219796,sternal_anterior_rotator,
219853,pleural_remotor_abductor,
219894,femur_reductor,
221983,MNhl01,
226276,femur_reductor,
11162403133,sternal_posterior_rotator,
28532466490,long_tendon_muscle,
38723486729,DVM1a-c,
