source_group,body_part_sensory,target_type,dim_category,super_class,median_influence,adjusted_influence
"humid, Ir68a [antenna]",antenna,P1_2a/2b,specific,central_brain_intrinsic,2.3404659293361596e-4,15.64000965267357
"humid, Ir68a [antenna]",antenna,P1_2b,specific,central_brain_intrinsic,2.2712232916324558e-4,15.609978209357639
"humid, Ir68a [antenna]",antenna,P1_2c,specific,central_brain_intrinsic,2.2856763099544055e-4,15.616321586675317
"humid, Ir68a [antenna]",antenna,P1_3a,specific,central_brain_intrinsic,2.983126079654756e-4,15.882631398722499
"humid, Ir68a [antenna]",antenna,P1_3b,specific,central_brain_intrinsic,3.240360824490502e-4,15.965344317210857
"humid, Ir68a [antenna]",antenna,P1_3c,specific,central_brain_intrinsic,1.840380386820379e-4,15.3996319102462
"humid, Ir68a [antenna]",antenna,P1_4a,specific,central_brain_intrinsic,1.6637222359168163e-4,15.298717030958457
"humid, Ir68a [antenna]",antenna,P1_4b,specific,central_brain_intrinsic,1.915436057146065e-4,15.439604930816827
"humid, Ir68a [antenna]",antenna,P1_5a,specific,central_brain_intrinsic,1.3261321057768312e-4,15.071926142107698
"humid, Ir68a [antenna]",antenna,P1_5b,specific,central_brain_intrinsic,1.690226102840977e-4,15.314521936673195
"humid, Ir68a [antenna]",antenna,P1_6a,specific,central_brain_intrinsic,9.315656683922454e-5,14.718771034067355
"humid, Ir68a [antenna]",antenna,P1_6b,specific,central_brain_intrinsic,1.0168557701564781e-4,14.806374916111135
"humid, Ir68a [antenna]",antenna,P1_7a,specific,central_brain_intrinsic,8.257963613810169e-5,14.598252556309365
"humid, Ir68a [antenna]",antenna,P1_7b,specific,central_brain_intrinsic,8.341051131703818e-5,14.608263778435164
"humid, Ir68a [antenna]",antenna,P1_8a,specific,central_brain_intrinsic,2.1203510126320514e-4,15.541241274998459
"humid, Ir68a [antenna]",antenna,P1_8b,specific,central_brain_intrinsic,1.2274006191421218e-4,14.994558243430411
"humid, Ir68a [antenna]",antenna,P1_8c,specific,central_brain_intrinsic,1.4051887288780008e-4,15.129831248392076
"humid, Ir68a [antenna]",antenna,PLP300m,specific,central_brain_intrinsic,1.3753821092042168e-4,15.108391218139031
"humid, Ir68a [antenna]",antenna,PVLP200m_a,specific,central_brain_intrinsic,8.069029920815816e-5,14.575107802008713
"humid, Ir68a [antenna]",antenna,PVLP200m_b,specific,central_brain_intrinsic,8.685935126207973e-5,14.648779600338086
"humid, Ir68a [antenna]",antenna,PVLP201m_a,specific,central_brain_intrinsic,7.605982823261731e-5,14.516009686219029
"humid, Ir68a [antenna]",antenna,PVLP201m_b,specific,central_brain_intrinsic,7.19290560941939e-5,14.460169743267981
"humid, Ir68a [antenna]",antenna,PVLP201m_c,specific,central_brain_intrinsic,5.875357614455849e-5,14.257841463753135
"humid, Ir68a [antenna]",antenna,PVLP201m_d,specific,central_brain_intrinsic,7.999798329207073e-5,14.566490867542743
"humid, Ir68a [antenna]",antenna,PVLP202m,specific,central_brain_intrinsic,2.448076634417296e-4,15.684962297092934
"humid, Ir68a [antenna]",antenna,PVLP203m,specific,central_brain_intrinsic,1.3766120232625774e-4,15.109285052995535
"humid, Ir68a [antenna]",antenna,PVLP204m,specific,central_brain_intrinsic,5.419608420711782e-4,16.479683193764277
"humid, Ir68a [antenna]",antenna,PVLP205m,specific,central_brain_intrinsic,2.1444082355269987e-4,15.552523261468474
"humid, Ir68a [antenna]",antenna,PVLP206m,specific,central_brain_intrinsic,5.120660490691951e-4,16.42294306084345
"humid, Ir68a [antenna]",antenna,PVLP207m,specific,central_brain_intrinsic,2.788824547482711e-4,15.815279825935477
"humid, Ir68a [antenna]",antenna,PVLP208m,specific,central_brain_intrinsic,2.982279565754902e-4,15.882347591063521
"humid, Ir68a [antenna]",antenna,PVLP209m,specific,central_brain_intrinsic,8.882983123091158e-5,14.671211972904596
"humid, Ir68a [antenna]",antenna,PVLP210m,specific,central_brain_intrinsic,1.835088136546367e-4,15.396752139192367
"humid, Ir68a [antenna]",antenna,PVLP211m_a,specific,central_brain_intrinsic,6.545471235005496e-4,16.668433024030758
"humid, Ir68a [antenna]",antenna,PVLP211m_b,specific,central_brain_intrinsic,6.031960972264984e-4,16.58673178859332
"humid, Ir68a [antenna]",antenna,PVLP211m_c,specific,central_brain_intrinsic,8.541680537309062e-4,16.934617400693046
"humid, Ir68a [antenna]",antenna,PVLP213m,specific,central_brain_intrinsic,5.452273112523314e-5,14.183107141615872
"humid, Ir68a [antenna]",antenna,PVLP214m,specific,central_brain_intrinsic,1.0716620763695555e-4,14.858870413710664
"humid, Ir68a [antenna]",antenna,PVLP216m,specific,central_brain_intrinsic,4.0620554098619385e-5,13.888763639124454
"humid, Ir68a [antenna]",antenna,PVLP217m,specific,central_brain_intrinsic,6.712289446597097e-4,16.693599720006997
"humid, Ir68a [antenna]",antenna,SAD023,cross-mapped dimorphic,central_brain_intrinsic,2.1185564483372903e-4,15.540394564180401
"humid, Ir68a [antenna]",antenna,SAD200m,specific,central_brain_intrinsic,1.0399739259237148e-4,14.828855269635612
"humid, Ir68a [antenna]",antenna,SCL001m,specific,central_brain_intrinsic,5.7629918201893926e-5,14.238531288116539
"humid, Ir68a [antenna]",antenna,SCL002m,specific,central_brain_intrinsic,6.316889317194472e-5,14.330301425373563
"humid, Ir68a [antenna]",antenna,SIP025,cross-mapped dimorphic,central_brain_intrinsic,2.023162537726662e-4,15.494321527878963
"humid, Ir68a [antenna]",antenna,SIP091,cross-mapped dimorphic,central_brain_intrinsic,1.9447777763852774e-4,15.454807344780276
"humid, Ir68a [antenna]",antenna,SIP100m,specific,central_brain_intrinsic,4.137261756735172e-4,16.20969378561539
"humid, Ir68a [antenna]",antenna,SIP101m,specific,central_brain_intrinsic,2.2675977486647121e-4,15.608380638663991
"humid, Ir68a [antenna]",antenna,SIP103m,specific,central_brain_intrinsic,1.4679601251687204e-4,15.173533395155621
"humid, Ir68a [antenna]",antenna,SIP104m,specific,central_brain_intrinsic,1.44104760878677e-4,15.155029983209364
"humid, Ir68a [antenna]",antenna,SIP105m,specific,central_brain_intrinsic,1.71567135099344e-4,15.329464090347122
"humid, Ir68a [antenna]",antenna,SIP107m,specific,central_brain_intrinsic,4.345900062332244e-4,16.25889251427204
"humid, Ir68a [antenna]",antenna,SIP108m,specific,central_brain_intrinsic,1.8623669123481933e-4,15.411507840284914
"humid, Ir68a [antenna]",antenna,SIP109m,specific,central_brain_intrinsic,2.6836149732171837e-4,15.776824384241298
"humid, Ir68a [antenna]",antenna,SIP110m_a,specific,central_brain_intrinsic,4.2168444191846956e-4,16.22874670838811
"humid, Ir68a [antenna]",antenna,SIP110m_b,specific,central_brain_intrinsic,4.252392827268155e-4,16.237141470705616
"humid, Ir68a [antenna]",antenna,SIP111m,specific,central_brain_intrinsic,5.761992900212534e-4,16.540943032511244
"humid, Ir68a [antenna]",antenna,SIP112m,specific,central_brain_intrinsic,1.4120630537461048e-4,15.134711421725388
"humid, Ir68a [antenna]",antenna,SIP113m,specific,central_brain_intrinsic,1.527830852271819e-4,15.213508613865597
"humid, Ir68a [antenna]",antenna,SIP115m,specific,central_brain_intrinsic,1.075265977752899e-4,14.862227680165361
"humid, Ir68a [antenna]",antenna,SIP116m,specific,central_brain_intrinsic,1.4608438543732154e-4,15.168673879223949
"humid, Ir68a [antenna]",antenna,SIP117m,specific,central_brain_intrinsic,2.091584101040699e-4,15.527581349988411
"humid, Ir68a [antenna]",antenna,SIP118m,specific,central_brain_intrinsic,1.2687655613933895e-4,15.027704056894208
"humid, Ir68a [antenna]",antenna,SIP119m,specific,central_brain_intrinsic,1.6396946295314048e-4,15.28416965101703
"humid, Ir68a [antenna]",antenna,SIP121m,specific,central_brain_intrinsic,1.7401564576258215e-4,15.343634655383617
"humid, Ir68a [antenna]",antenna,SIP122m,specific,central_brain_intrinsic,3.479066428413622e-4,16.03642361812275
"humid, Ir68a [antenna]",antenna,SIP123m,specific,central_brain_intrinsic,1.392970945854091e-4,15.121098465356368
"humid, Ir68a [antenna]",antenna,SIP124m,specific,central_brain_intrinsic,1.3422532949484904e-4,15.084009393136272
"humid, Ir68a [antenna]",antenna,SIP126m_a,specific,central_brain_intrinsic,3.2872058049922086e-4,15.979697532547569
"humid, Ir68a [antenna]",antenna,SIP126m_b,specific,central_brain_intrinsic,3.650520121696129e-4,16.084529284561015
"humid, Ir68a [antenna]",antenna,SIP128m,specific,central_brain_intrinsic,1.1642702348714131e-4,14.941754110930425
"humid, Ir68a [antenna]",antenna,SIP130m,specific,central_brain_intrinsic,1.202846549378764e-4,14.97435050025419
"humid, Ir68a [antenna]",antenna,SIP132m,specific,central_brain_intrinsic,1.0190568026726977e-4,14.808537124256128
"humid, Ir68a [antenna]",antenna,SIP133m,specific,central_brain_intrinsic,1.9037388455340294e-4,15.433479394026548
"humid, Ir68a [antenna]",antenna,SIP135m,specific,central_brain_intrinsic,1.6247256463118869e-4,15.274998596512777
"humid, Ir68a [antenna]",antenna,SIP136m,specific,central_brain_intrinsic,1.811979392886362e-4,15.384079463000667
"humid, Ir68a [antenna]",antenna,SIP137m_a,specific,central_brain_intrinsic,2.0089455256010143e-4,15.487269598307813
"humid, Ir68a [antenna]",antenna,SIP137m_b,specific,central_brain_intrinsic,1.5129880275552667e-4,15.203746149748673
"humid, Ir68a [antenna]",antenna,SIP140m,specific,central_brain_intrinsic,1.259905689544841e-4,15.020696496618248
"humid, Ir68a [antenna]",antenna,SIP141m,specific,central_brain_intrinsic,1.2766125372573709e-4,15.033869742634284
"humid, Ir68a [antenna]",antenna,SIP142m,specific,central_brain_intrinsic,8.465162083801293e-5,14.623033697956815
"humid, Ir68a [antenna]",antenna,SIP143m,specific,central_brain_intrinsic,1.1828606089958447e-4,14.957595377671876
"humid, Ir68a [antenna]",antenna,SIP145m,specific,central_brain_intrinsic,1.1531203005419422e-4,14.932131200851487
"humid, Ir68a [antenna]",antenna,SIP146m,specific,central_brain_intrinsic,1.3699226930048562e-4,15.104413937808097
"humid, Ir68a [antenna]",antenna,SIP147m,specific,central_brain_intrinsic,1.2712094458332764e-4,15.029628394879497
"humid, Ir68a [antenna]",antenna,SMP039,cross-mapped dimorphic,central_brain_intrinsic,1.5434612101616392e-4,15.22368706157749
"humid, Ir68a [antenna]",antenna,SMP105_a,cross-mapped dimorphic,central_brain_intrinsic,9.250907892223903e-5,14.711796232248352
"humid, Ir68a [antenna]",antenna,SMP107,cross-mapped dimorphic,central_brain_intrinsic,1.0594377755501904e-4,14.84739799501138
"humid, Ir68a [antenna]",antenna,SMP165,cross-mapped dimorphic,central_brain_intrinsic,1.5999052910042967e-4,15.259604062395256
"humid, Ir68a [antenna]",antenna,SMP179,cross-mapped dimorphic,central_brain_intrinsic,1.774689079089381e-4,15.363284868897509
"humid, Ir68a [antenna]",antenna,SMP276,cross-mapped dimorphic,central_brain_intrinsic,1.0931900380552754e-4,14.878759690407966
"humid, Ir68a [antenna]",antenna,SMP513,cross-mapped dimorphic,central_brain_intrinsic,2.6740217056698195e-4,15.773243223974221
"humid, Ir68a [antenna]",antenna,SMP551,cross-mapped dimorphic,central_brain_intrinsic,2.8479143458588676e-4,15.836246545931274
"humid, Ir68a [antenna]",antenna,SMP598,cross-mapped dimorphic,central_brain_intrinsic,1.5647232991144498e-4,15.2373686307063
"humid, Ir68a [antenna]",antenna,SMP702m,specific,central_brain_intrinsic,1.480731487161229e-4,15.1821958417814
"humid, Ir68a [antenna]",antenna,SMP703m,specific,central_brain_intrinsic,9.827089119834591e-5,14.772217303243936
"humid, Ir68a [antenna]",antenna,SMP705m,specific,central_brain_intrinsic,9.577704127442392e-5,14.746512445623443
"humid, Ir68a [antenna]",antenna,SMP709m,specific,central_brain_intrinsic,2.1710424484331327e-4,15.564867071208388
"humid, Ir68a [antenna]",antenna,SMP710m,specific,central_brain_intrinsic,1.2045553797486867e-4,14.975770147415094
"humid, Ir68a [antenna]",antenna,SMP712m,specific,central_brain_intrinsic,1.0752310160893444e-4,14.86219516520379
"humid, Ir68a [antenna]",antenna,SMP713m,specific,central_brain_intrinsic,1.681086059767363e-4,15.30909967671829
"humid, Ir68a [antenna]",antenna,SMP714m,specific,central_brain_intrinsic,1.5364173066255622e-4,15.2191129098509
"humid, Ir68a [antenna]",antenna,SMP715m,specific,central_brain_intrinsic,1.378366055620011e-4,15.110558408023572
"humid, Ir68a [antenna]",antenna,SMP719m,specific,central_brain_intrinsic,1.1924962543018657e-4,14.96570843075259
"humid, Ir68a [antenna]",antenna,SMP720m,specific,central_brain_intrinsic,2.7970115307339905e-4,15.818211164771428
"humid, Ir68a [antenna]",antenna,SMP723m,specific,central_brain_intrinsic,1.0720221919626245e-4,14.859206391915828
"humid, Ir68a [antenna]",antenna,SMP726m,specific,central_brain_intrinsic,7.54568182244953e-5,14.508049990621897
"humid, Ir68a [antenna]",antenna,SMP728m,specific,central_brain_intrinsic,1.7102797872641616e-4,15.32631660343751
"humid, Ir68a [antenna]",antenna,SMP740,cross-mapped dimorphic,central_brain_intrinsic,5.075168550814953e-5,14.111434271389358
"humid, Ir68a [antenna]",antenna,SNch07,other-dimorphic,sensory,2.74381405006061e-6,11.193838383590247
"humid, Ir68a [antenna]",antenna,SNch09,other-dimorphic,sensory,5.264359644908382e-6,11.845448955326065
"humid, Ir68a [antenna]",antenna,SNxx04,cross-mapped dimorphic,sensory,9.78758528682462e-6,12.465604217166495
"humid, Ir68a [antenna]",antenna,SNxx04,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.3045733568582734e-5,12.752950592740774
"humid, Ir68a [antenna]",antenna,SNxx04,cross-mapped dimorphic,visceral_circulatory,5.039417122409834e-6,11.801779867115481
"humid, Ir68a [antenna]",antenna,SNxx07,cross-mapped dimorphic,sensory,4.480688908632669e-5,13.98685134388298
"humid, Ir68a [antenna]",antenna,SNxx07,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.565451678673944e-5,14.005591988031798
"humid, Ir68a [antenna]",antenna,SNxx08,cross-mapped dimorphic,sensory,6.147625723328394e-5,14.303140481059954
"humid, Ir68a [antenna]",antenna,SNxx08,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.0156284544029104e-5,14.281435360196125
"humid, Ir68a [antenna]",antenna,SNxx08,cross-mapped dimorphic,visceral_circulatory,5.928035596737723e-5,14.266767427853322
"humid, Ir68a [antenna]",antenna,SNxx10,cross-mapped dimorphic,sensory,1.5007967423483584e-5,12.893070663687137
"humid, Ir68a [antenna]",antenna,SNxx17,cross-mapped dimorphic,sensory,3.48232490641309e-5,13.734774682307842
"humid, Ir68a [antenna]",antenna,SNxx17,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.195193307465441e-5,13.648722124148104
"humid, Ir68a [antenna]",antenna,SNxx17,cross-mapped dimorphic,visceral_circulatory,3.0316688164752145e-5,13.596187767449214
"humid, Ir68a [antenna]",antenna,SNxx23,other-dimorphic,sensory,3.8889032425069404e-5,13.84520171010651
"humid, Ir68a [antenna]",antenna,SNxx23,other-dimorphic,ventral_nerve_cord_intrinsic,3.5508271613247396e-5,13.754255114566137
"humid, Ir68a [antenna]",antenna,TN1a_a,specific,ventral_nerve_cord_intrinsic,9.522066892691311e-5,14.740686470844773
"humid, Ir68a [antenna]",antenna,TN1a_b,specific,ventral_nerve_cord_intrinsic,9.792870146113026e-5,14.768729119812551
"humid, Ir68a [antenna]",antenna,TN1a_c,specific,ventral_nerve_cord_intrinsic,1.0755011338686848e-4,14.862446352020118
"humid, Ir68a [antenna]",antenna,TN1a_d,specific,ventral_nerve_cord_intrinsic,9.593297169120896e-5,14.748139178090453
"humid, Ir68a [antenna]",antenna,TN1a_e,specific,ventral_nerve_cord_intrinsic,9.136614680613447e-5,14.699364466833112
"humid, Ir68a [antenna]",antenna,TN1a_f,specific,ventral_nerve_cord_intrinsic,9.01242467474915e-5,14.68567867974174
"humid, Ir68a [antenna]",antenna,TN1a_g,other-dimorphic,ventral_nerve_cord_intrinsic,1.0281419785212492e-4,14.817412896922283
"humid, Ir68a [antenna]",antenna,TN1a_g,specific,ventral_nerve_cord_intrinsic,1.0709294388283131e-4,14.858186533872066
"humid, Ir68a [antenna]",antenna,TN1a_h,other-dimorphic,ventral_nerve_cord_intrinsic,1.1024349487198734e-4,14.887180951193224
"humid, Ir68a [antenna]",antenna,TN1a_i,specific,ventral_nerve_cord_intrinsic,1.1310933474356244e-4,14.912844357061962
"humid, Ir68a [antenna]",antenna,TN1c_a,specific,ventral_nerve_cord_intrinsic,5.229753614697617e-5,14.141438701996437
"humid, Ir68a [antenna]",antenna,TN1c_b,specific,ventral_nerve_cord_intrinsic,7.335396280988586e-5,14.479785971203343
"humid, Ir68a [antenna]",antenna,TN1c_c,specific,ventral_nerve_cord_intrinsic,7.338710570822233e-5,14.480237690674038
"humid, Ir68a [antenna]",antenna,TN1c_d,specific,ventral_nerve_cord_intrinsic,4.795877166265469e-5,14.054831160162607
"humid, Ir68a [antenna]",antenna,Tm26,specific,optic_lobe_intrinsic,5.561924435923227e-6,11.90043361198089
"humid, Ir68a [antenna]",antenna,Tm36,cross-mapped dimorphic,optic_lobe_intrinsic,1.6006781342443734e-5,12.957501908386023
"humid, Ir68a [antenna]",antenna,VES024_a,cross-mapped dimorphic,central_brain_intrinsic,7.071556433620876e-5,14.443155136907778
"humid, Ir68a [antenna]",antenna,VES064,cross-mapped dimorphic,central_brain_intrinsic,2.308125695460862e-4,15.62609543595834
"humid, Ir68a [antenna]",antenna,VES203m,specific,central_brain_intrinsic,2.928654908312767e-4,15.864202869984128
"humid, Ir68a [antenna]",antenna,VES204m,specific,central_brain_intrinsic,1.4345199035155817e-4,15.150489859247
"humid, Ir68a [antenna]",antenna,VES205m,specific,central_brain_intrinsic,4.947585781073142e-4,16.38855936463452
"humid, Ir68a [antenna]",antenna,VES206m,specific,central_brain_intrinsic,8.633125747891704e-5,14.642681170132327
"humid, Ir68a [antenna]",antenna,WED014,cross-mapped dimorphic,central_brain_intrinsic,7.073497439496995e-5,14.44342957996126
"humid, Ir68a [antenna]",antenna,WG1,specific,sensory,3.128522351762461e-5,13.627635336022609
"humid, Ir68a [antenna]",antenna,aIPg1,cross-mapped dimorphic,central_brain_intrinsic,1.3672960400627158e-4,15.102494724179564
"humid, Ir68a [antenna]",antenna,aIPg2,cross-mapped dimorphic,central_brain_intrinsic,3.431420687499495e-4,16.022633998053024
"humid, Ir68a [antenna]",antenna,aIPg8,cross-mapped dimorphic,central_brain_intrinsic,1.137806673071315e-4,14.918762066230565
"humid, Ir68a [antenna]",antenna,aIPg_m1,specific,central_brain_intrinsic,1.1637837503036359e-4,14.941336178547452
"humid, Ir68a [antenna]",antenna,aIPg_m2,specific,central_brain_intrinsic,1.0214112113226383e-4,14.810844839622082
"humid, Ir68a [antenna]",antenna,aIPg_m3,specific,central_brain_intrinsic,1.3147235325396988e-4,15.063286030135043
"humid, Ir68a [antenna]",antenna,aIPg_m4,specific,central_brain_intrinsic,1.8813430301443235e-4,15.421645527555702
"humid, Ir68a [antenna]",antenna,aSP-g3Am,specific,central_brain_intrinsic,1.857508028520129e-4,15.408895447842358
"humid, Ir68a [antenna]",antenna,aSP10A_a,cross-mapped dimorphic,central_brain_intrinsic,1.0575047425933362e-4,14.845571744673888
"humid, Ir68a [antenna]",antenna,aSP10A_b,cross-mapped dimorphic,central_brain_intrinsic,6.372010234892067e-5,14.338989533305421
"humid, Ir68a [antenna]",antenna,aSP10C_a,cross-mapped dimorphic,central_brain_intrinsic,7.30439391901581e-5,14.47555060882542
"humid, Ir68a [antenna]",antenna,aSP22,other-dimorphic,descending,1.9552458861292184e-4,15.460175586508512
"humid, Ir68a [antenna]",antenna,dMS9,cross-mapped dimorphic,ascending,8.257607314041097e-5,14.598209409176192
"humid, Ir68a [antenna]",antenna,dPR1,specific,ventral_nerve_cord_intrinsic,1.3580019538035325e-4,15.095674095895319
"humid, Ir68a [antenna]",antenna,mAL_m1,specific,central_brain_intrinsic,1.1500589101708854e-4,14.929472795322509
"humid, Ir68a [antenna]",antenna,mAL_m10,specific,central_brain_intrinsic,2.9479261664654344e-4,15.870761556740606
"humid, Ir68a [antenna]",antenna,mAL_m11,specific,central_brain_intrinsic,1.8256513992803732e-4,15.39159648248605
