Cell ID,Cell Type,Dimorphism
801411,IN19A020,
801412,IN13A014,
801413,IN00A009,
801414,IN12A006,
801415,IN04B005,
801417,IN02A033,
801420,IN16B030,
801421,IN03A001,
801422,IN20A.22A008,
801423,IN23B008,
801424,IN14A006,
801425,IN21A028,
801426,IN18B011,
801427,IN19A096,
801429,INXXX466,
801430,INXXX126,
801431,IN14B003,
801432,IN12B005,
801433,IN13A005,
801435,IN19A024,
801437,IN08A006,
801441,IN08A008,
801442,IN19B016,
801443,IN03B016,
801446,IN17A019,
801447,IN03A014,
801449,IN01A010,
801450,IN14A006,
801451,IN12A011,
801452,IN09B022,
801453,IN21A010,
801454,IN16B033,
801455,IN06B020,
801456,IN17A020,
801457,IN03B035,
801458,IN19A027,
801459,IN06B019,
801460,IN12B069,
801462,IN12A010,
801464,INXXX124,
801466,INXXX223,
801467,IN21A015,
801470,IN00A031,
801471,IN03A053,
801472,IN14A005,
801473,IN03A067,
801474,IN03A005,
801478,IN12B005,
801479,IN27X007,
801482,IN19B015,
801483,IN03A031,
801485,IN16B029,
801486,IN14A011,
801487,IN03B028,
801489,IN01A043,
801490,IN01B003,
801493,IN13A014,
801494,IN12B012,
801495,IN21A015,
801496,IN09A014,
801497,IN21A016,
801498,IN19A070,
801499,IN17A094,
801500,IN06B020,
801502,IN01A005,
801503,IN16B024,
801504,IN10B023,
801506,INXXX063,
801507,IN10B014,
801508,INXXX048,
801509,IN09A010,
801510,IN21A007,
801511,IN18B033,
801512,IN13B009,
801513,IN03B020,
801514,IN18B017,
801515,IN23B007,
801516,IN19A034,
801517,INXXX369,
801518,IN12B004,
801519,IN17B010,
801520,IN06A075,
801523,IN18B012,
801524,IN03A014,
801525,IN05B030,
801526,IN19A022,
801527,IN03B025,
801528,IN01A032,
801529,IN07B055,
801530,IN07B020,
801532,IN03B020,
801534,IN06B006,
801535,IN20A.22A002,
801537,IN17A042,
801538,IN19B016,
801539,IN16B033,
801540,IN12B010,
801541,IN03B058,
801542,IN13B011,
801544,IN10B011,
801547,IN21A018,
801549,IN06A064,
801550,IN01A028,
801552,IN19A016,
801554,IN16B022,
801557,INXXX473,
801560,INXXX349,
801561,INXXX243,
801564,IN21A014,
801565,IN21A006,
801566,INXXX253,
801567,IN06A013,
801568,IN19A024,
801569,IN04B101,
801570,IN12B014,
801571,IN01A017,
801572,IN02A030,
801574,IN18B013,
801575,IN16B018,
801576,IN07B012,
801577,IN17B003,
801578,INXXX058,potentially_male-specific
801579,IN01A038,
801580,IN21A011,
801581,IN04B031,
801582,IN03B042,
801583,IN13B059,
801584,IN21A008,
801586,INXXX239,
801588,IN08B017,
801590,IN12A015,
801592,IN03A014,
801593,IN18B008,
801596,IN09B008,
801598,IN03B019,
801601,IN02A030,
801602,IN23B033,
801603,IN23B022,
801604,IN04B025,
801605,IN14A093,
801608,IN19A028,
801609,IN13A009,
801610,IN13A006,
801611,IN21A011,
801613,IN12B086,
801614,INXXX032,
801616,IN03B015,
801617,INXXX158,
801618,INXXX076,
801620,IN00A031,
