Cell ID,Cell Type,Dimorphism
720575941431911928,SNpp39,
720575941431920993,SNpp59,
720575941431924065,SNxxxx,
720575941431969751,SNta38,
720575941432092942,SNxx14,
720575941432096014,SNta29,
720575941432098062,SNta26,
720575941432114958,SNta40,
720575941432116238,SNta34,
720575941432116494,SNta25,
720575941432126990,SNch05,
720575941432143374,SNpp40,
720575941432146446,SNxx03,
720575941432154071,SNpp52,
720575941432203278,SNxxxx,
720575941432206606,SNch13,
720575941432216590,SNxx03,
720575941432221143,SNta37,
720575941432246542,SNta28,
720575941432247054,SNta37,
720575941432248078,SNch10,
720575941432255502,SNxx10,
720575941432259287,SNch06,
720575941432374967,SNta44,
720575941432664974,SNxx04,
720575941432912855,SNta21,
720575941432953486,SNta45,
720575941432999950,SNta29,
720575941433022990,SNpp44,
720575941433074702,SNta04,
720575941433077902,,
720575941433129230,SNxx03,
720575941433129486,SNxxxx,
720575941433316896,SNta29,
720575941433402912,SNch09,
720575941433509408,SNta09,
720575941433546272,SNta29,
720575941433616928,SNch05,
720575941433697294,SNta21,
720575941433754912,SNch03,
720575941434027662,SNpp39,
720575941434065806,SNta43,
720575941434196407,SNta44,
720575941434204855,SNta44,
720575941434259127,SNta44,
720575941434465934,SNta44,
720575941434473102,SNta09,
720575941434474638,SNxx04,
720575941434483598,,
720575941434486926,SNta43,
720575941434494350,SNpp60,
720575941434495630,SNch04,
720575941434522912,SNpp45,
720575941434540430,SNta30,
720575941434547854,SNch03,
720575941434563214,SNta44,
720575941434573710,SNch05,
720575941434577038,SNta29,
720575941434577550,SNta37,
720575941434583223,SNta29,
720575941434594080,SNppxx,
720575941434629408,SNch05,
720575941434830112,SNppxx,
720575941434882487,SNxxxx,
720575941434917664,SNppxx,
720575941434917920,SNta20,
720575941434926112,SNta28,
720575941434973326,SNta19,
720575941435038752,SNch06,
720575941435046176,SNxx02,
720575941435049504,SNxx03,
720575941435067424,SNta19,
720575941435074080,SNta37,
720575941435082784,SNpp51,
720575941435147406,SNch12,
720575941435254926,SNxx04,
720575941435393439,SNch09,
720575941435404430,SNpp34,
720575941435441184,SNta29,
720575941435504160,SNta24,
720575941435575596,,
720575941435632658,SNta21,
720575941435699744,SNpp20,
720575941435717164,SNta45,
720575941435751980,SNxx30,
720575941435754002,SNpp50,
720575941435762220,SNta26,
720575941435776032,SNta32,
720575941435874066,SNpp40,
720575941435910583,SNta35,
720575941435914770,SNch05,
720575941435920031,SNch05,
720575941435931936,SNch05,
720575941435938190,SNta11,
720575941435984160,SNpp58,
720575941435995936,SNxx05,
720575941435996704,SNta26,
720575941436024864,SNppxx,
720575941436027424,SNch05,
720575941436156460,SNch12,
720575941436337426,SNxx33,
720575941436362399,IN01B091,
720575941436639807,SNta30,
720575941436804927,SNta37,
720575941436942239,SNta38,
720575941437067026,SNta37,
720575941437067538,SNta09,
720575941437199167,SNch04,
720575941437256492,SNpp52,
720575941437257516,SNch10,
720575941437266988,SNta42,
720575941437267756,SNta29,
720575941437268524,SNta39,
720575941437298220,SNta42,
720575941437305644,SNta21,
720575941437308716,SNch05,
720575941437338156,SNta42,
720575941437349164,SNch05,
720575941437374508,SNta24,
720575941437390751,SNta29,
720575941437396895,SNta29,
720575941437463596,SNxx05,
720575941437474604,SNta40,
720575941437486124,SNxxxx,
720575941437486866,SNta38,
720575941437487122,SNxxxx,
720575941437511954,SNta41,
720575941437537068,SNxx05,
720575941437561941,SNxx20,
720575941437587730,SNxx01,
720575941437599317,SNta29,
720575941437608978,SNxx04,
720575941437701973,SNch07,
720575941437703765,SNta28,
720575941437767509,SNch05,
720575941437781036,SNta04,
720575941437833301,SNta29,
720575941437883455,SNch11,
720575941437939029,SNxxxx,
720575941437972821,SNta14,
720575941438018367,SNta29,
720575941438023999,SNta41,
720575941438077228,SNpp02,
720575941438262101,SNpp42,
720575941438336723,SNxx03,
720575941438343123,SNxx04,
720575941438343379,SNxx04,
720575941438346195,SNxx04,
720575941438351059,SNxx04,
720575941438351634,SNpp02,
720575941438352851,SNxx04,
720575941438360787,SNxx01,
720575941438363347,SNxx03,
720575941438368467,SNxx14,
720575941438371027,SNxx01,
720575941438371283,SNxx06,
720575941438373075,SNxx06,
720575941438374975,SNta10,
720575941438375379,SNxx03,
720575941438377171,SNxx05,
720575941438377427,SNxx05,
720575941438390847,SNxx05,
720575941438396223,SNch01,
720575941438398015,SNta44,
720575941438398271,SNxx03,
720575941438400319,SNpp46,
720575941438405676,SNppxx,
720575941438410028,SNpp39,
720575941438410540,SNch12,
720575941438413779,SNxx14,
720575941438416172,SNpp45,
720575941438421459,SNxx21,
720575941438421715,SNxx04,
720575941438422290,SNch09,
720575941438424531,SNxx14,
720575941438425043,SNxx14,
720575941438425299,SNxx14,
720575941438425811,SNxx14,
720575941438427347,SNxx14,
720575941438434322,SNxx17,
720575941438456876,SNppxx,
720575941438457618,SNxx03,
720575941438474258,SNpp50,
720575941438487615,SNta21,
720575941438498623,SNta39,
720575941438501183,SNta43,
720575941438580191,SNch06,
720575941438593503,SNta23,
720575941438629599,SNxx03,
720575941438660063,SNta21,
720575941438662111,SNxxxx,
720575941438711263,SNch05,
720575941438749663,SNta37,
720575941438801755,SNta20,
720575941438802779,SNta09,
720575941438814299,SNta09,
720575941438824277,SNpp19,
720575941438938924,SNpp38,
720575941439013467,SNta09,
720575941439021403,SNta09,
720575941439042767,SNpp41,
720575941439054171,SNta21,
720575941439082587,SNta26,
720575941439094802,SNch05,
720575941439121243,SNta20,
720575941439157845,SNxx03,
720575941439175442,SNta14,
720575941439213909,SNpp58,
720575941439243349,SNta35,
720575941439260972,SNch05,
720575941439271980,SNppxx,
720575941439295829,SNta37,
720575941439296597,SNta33,
720575941439296853,SNpp17,
720575941439299413,SNpp60,
720575941439302485,SNta29,
720575941439317471,SNta43,
720575941439329183,SNta28,
720575941439351967,SNta29,
720575941439413333,SNxx06,
720575941439426133,SNch03,
720575941439427413,SNta44,
720575941439449941,SNta37,
720575941439451477,SNpp50,
720575941439452501,SNch12,
720575941439455067,SNch04,
720575941439487711,SNxx05,
720575941439548639,SNta44,
720575941439558623,SNpp54,
720575941439565535,SNpp19,
720575941439668943,,
720575941439868863,SNta42,
720575941439870143,SNta24,
720575941439919423,SNxx03,
720575941440153791,SNxx33,
720575941440175707,SNta28,
720575941440178523,SNta45,
720575941440179547,SNxx14,
720575941440182363,SNta29,
720575941440194783,SNpp39,
720575941440228693,SNxx01,
720575941440231871,SNta04,
720575941440235711,SNpp28,
720575941440257471,SNta33,
720575941440260543,SNta45,
720575941440267455,SNxxxx,
720575941440270271,SNta11,
720575941440290495,SNxx04,
720575941440308053,SNta43,
720575941440317887,SNta29,
720575941440318655,SNta41,
720575941440325823,SNch05,
720575941440338879,SNxx01,
720575941440349887,SNxx03,
720575941440364885,SNpp22,
720575941440375637,SNpp32,
720575941440375999,SNxx06,
720575941440378203,SNxx03,
720575941440393407,SNxxxx,
720575941440395455,SNta37,
720575941440395711,SNch14,
720575941440410047,SNta37,
720575941440411071,SNxx04,
720575941440411839,SNta42,
720575941440414911,SNch02,
720575941440418495,SNta27,
720575941440419519,SNxx33,
720575941440422591,SNta20,
720575941440423887,SNta29,
720575941440428495,SNta04,
720575941440429247,SNta25,
720575941440432831,,
720575941440433599,SNta20,
720575941440434623,SNta45,
720575941440437951,SNta38,
720575941440438975,SNtaxx,
720575941440439999,SNxx03,
720575941440442047,SNta38,
720575941440442815,SNpp17,
720575941440447423,SNpp52,
720575941440447935,SNpp47,
720575941440448191,SNxx10,
720575941440519887,SNpp18,
720575941440521679,SNpp18,
720575941440548443,SNch05,
720575941440561499,SNch14,
720575941440568155,SNpp40,
720575941440578651,SNch12,
720575941440579419,SNxxxx,
720575941440584795,SNch09,
720575941440585563,SNch05,
720575941440590171,SNxx05,
720575941440594779,SNch04,
720575941440613211,SNch12,
720575941440626523,SNta29,
720575941440669787,SNta43,
720575941440670299,SNxx01,
720575941440685915,SNta42,
720575941440686171,SNxx16,
720575941440687451,SNxx06,
720575941440692571,SNta31,
720575941440695643,SNch12,
720575941440704603,SNta37,
720575941440713563,SNxx04,
720575941440714331,SNxx03,
720575941440756127,SNta26,
720575941440841631,SNch05,
720575941440855759,SNpp41,
720575941440857807,SNta28,
720575941440860623,SNta11,
720575941440893135,SNch09,
720575941440900303,SNch04,
720575941440904655,SNxx06,
720575941440918479,SNpp22,
720575941440922575,SNch02,
720575941440969301,SNta21,
720575941440998863,SNta34,
720575941441017807,SNxx03,
720575941441018831,SNxx03,
720575941441112155,SNta29,
720575941441201855,SNta45,
720575941441217983,SNxx10,
720575941441280347,SNta29,
720575941441280603,SNxx03,
720575941441301203,SNta38,
720575941441366619,SNxx05,
720575941441635931,SNta34,
720575941441647707,SNxx04,
720575941441725391,SNxx30,
720575941441792463,SNpp20,
720575941441878719,SNxx04,
720575941441880271,SNta44,
720575941441888959,SNppxx,
720575941441924563,SNta43,
720575941441953743,SNpp16,
720575941441953999,SNta35,
720575941441982927,SNpp39,
720575941441992399,SNch07,
720575941442197595,SNpp45,
720575941442202715,SNpp45,
720575941442297514,SNta25,
720575941442317994,SNpp19,
720575941442438570,SNppxx,
720575941442477994,SNch12,
720575941442560207,SNch05,
720575941442608591,SNch01,
720575941442837674,SNch02,
720575941443376810,SNpp45,
720575941443620778,SNch03,
720575941443621034,SNpp18,
720575941443624362,SNta38,
720575941443626410,SNta20,
720575941443628714,SNta30,
720575941443635370,SNch09,
720575941443727786,SNpp21,
720575941443938474,SNta25,
720575941443951530,SNta29,
720575941443967402,SNta04,
720575941443974826,SNta44,
720575941443979946,SNta35,
720575941443982506,SNta34,
720575941443986602,SNxx04,
720575941444035754,SNxx22,
720575941444049322,SNta36,
720575941444049578,SNta23,
720575941444058026,SNxxxx,
720575941444058794,SNxx05,
720575941444074922,SNxx08,
720575941444306090,SNpp07,
720575941444486314,SNpp60,
720575941444493495,SNpp51,
720575941444519594,SNxx01,
720575941444574135,SNpp51,
720575941444576695,SNpp51,
720575941444841130,SNppxx,
720575941444882090,SNxx14,
720575941444894378,SNpp39,
720575941444968106,SNxxxx,
720575941445349908,SNta09,
720575941445456916,SNta25,
720575941445475348,SNxx29,
720575941445494548,SNta25,
720575941446575380,SNch05,
720575941446604308,SNpp18,
720575941446820628,SNta45,
720575941446836947,SNta25,
720575941446901524,SNta30,
720575941446903316,SNta03,
720575941446918676,SNta04,
720575941446919444,SNta44,
720575941446919956,SNta26,
720575941446935828,SNta04,
720575941446937876,SNta42,
720575941446966292,SNta42,
720575941446967060,SNpp39,
720575941446989749,SNch12,
720575941447000757,SNpp50,
720575941447003573,SNch04,
720575941447005365,SNch12,
720575941447006228,SNxx03,
720575941447018516,SNta26,
720575941447023029,SNch03,
720575941447031572,SNch09,
720575941447032852,SNta44,
720575941447039157,SNta29,
720575941447043604,SNta27,
720575941447140021,SNta38,
720575941447153589,SNch05,
720575941447208117,SNta35,
720575941447215797,SNta25,
720575941447305909,SNta20,
720575941447365725,SNta44,
720575941447379549,SNta20,
720575941447414197,SNta29,
720575941447662670,SNta02,
720575941447704413,,
720575941447712861,SNta29,
720575941447758442,SPSN,
720575941447760490,SPSN,
720575941447770388,SNxx08,
720575941447785322,SNxx10,
720575941447788052,SNxx32,
720575941447815700,SNta13,
720575941447825684,SNpp50,
720575941447826452,SNch06,
720575941447837546,SNch06,
720575941447846164,SNta28,
720575941447865194,SNxx33,
720575941447893582,SNta09,
720575941447900778,SNxx03,
720575941448052558,SNxx03,
720575941448133045,SNch11,
720575941448193614,SNta18,
720575941448315573,SNxx04,
720575941448316085,SNpp52,
720575941448368565,SNpp22,
720575941448520468,SNxx20,
720575941448523540,SNxx04,
720575941448681053,SNta08,
720575941448739509,SNxxxx,
720575941448740277,SNch09,
720575941448741813,SNta29,
720575941448753333,SNta04,
720575941448813237,SNxx05,
720575941448815541,SNta29,
720575941448818357,SNxxxx,
720575941448819293,SNch03,
720575941448821941,SNta26,
720575941448826805,SNpp50,
720575941448829877,SNta32,
720575941448842165,SNch10,
720575941448844213,SNxx01,
720575941448846773,SNta29,
720575941448906421,SNxxxx,
720575941448909237,SNta04,
720575941448909493,SNta04,
720575941448973134,SNpp41,
720575941449030237,SNta45,
720575941449040221,SNta18,
720575941449040733,SNxx04,
720575941449041501,SNxxxx,
720575941449053277,SNch06,
720575941449053789,SNxx03,
720575941449119837,SNxx06,
720575941449140302,,
720575941449154382,SNta28,
720575941449210293,SNch01,
720575941449358202,SNch05,
720575941449363322,SNxx03,
720575941449399733,,
720575941449447861,SNta03,
720575941449554298,SNta45,
720575941449601205,SNta38,
720575941449613390,SNta43,
720575941449619278,SNxx06,
720575941449640885,SNta45,
720575941449652046,SNxx05,
720575941449674574,SNta37,
720575941449676110,SNch03,
720575941449737397,SNtaxx,
720575941449784413,SNpp53,
720575941449922375,SNta08,
720575941449953629,SNpp39,
720575941449959517,SNta43,
720575941449967197,SNxx17,
720575941449973341,SNta45,
720575941449989981,SNxx10,
720575941449992797,SNch09,
720575941450131271,SNta09,
720575941450199886,SNch11,
720575941450336949,SNch05,
