Cell ID,Cell Type,Dimorphism
720575941459896390,AN05B045,
720575941459926342,AN07B056,
720575941459936070,AN07B018,
720575941460087251,AN07B072,
720575941460102340,AN08B018,
720575941460258515,AN05B049,
720575941460274116,AN10B060,
720575941460298707,AN10B045,
720575941460517060,SApp10,
720575941460661188,SApp10,
720575941460701965,AN19B100,
720575941460714180,AN10B046,
720575941460757715,DNxn112,
720575941460850957,AN10B053,
720575941460902157,DNg07,
720575941460972301,,
720575941461092036,AN05B097,
720575941461131664,SApp07,
720575941461178067,SApp08,
720575941461205392,AN11B008,
720575941461234131,AN08B022,
720575941461310096,AN02A022,
720575941461320644,DNpe054,
720575941461347027,DNg68,
720575941461352659,DNxn144,
720575941461356243,AN09B002,
720575941461407955,DNxn157,
720575941461494483,DNp64,
720575941461518035,AN09B027,
720575941461560720,AN06A092,
720575941461628560,SApp07,
720575941461664452,SApp12,
720575941461674436,DNb06,
720575941461742035,AN08B096,
720575941461784260,AN08B027,
720575941461833924,AN17A050,
720575941461834451,AN12B004,
720575941461875908,DNpe045,
720575941461958340,AN19B025,
720575941462261188,DNg35,
720575941462375876,AN09B035,
720575941462378692,oviDN,
720575941462746893,SApp11,
720575941462782221,ANXXX027,
720575941462868749,AN10B053,
720575941463134477,AN08B097,
720575941463157904,ANXXX433,
720575941463160208,SApp09,
720575941463704077,AN07B046,
720575941463843597,DNp45,
720575941463893078,AN06A092,
720575941464350989,AN09B018,
720575941464369421,ANXXX174,
720575941464753430,AN07B013,
720575941464898326,AN07B056,
720575941464978710,SA_DMT_DMetaN,
720575941465046550,SAch02,
720575941465729878,AN06B026,
720575941465737814,DNg12,
720575941466022422,AN18B019,
720575941466194454,DNp04,
720575941466318870,ANXXX098,
720575941466319382,SApp08,
720575941466397462,SApp22,
720575941466431766,AN06A062,
720575941466712662,AN05B060,
720575941466724118,AN07B089,
720575941466964566,DNg64,
720575941466965725,DNge024,
720575941467131670,ANXXX027,
720575941467254237,AN06A112,
720575941467350237,DNg79,
720575941467388758,SApp02,
720575941467453462,DNfl038,
720575941467559702,DNg06,
720575941467587606,DNxn175,
720575941467636246,AN19B051,
720575941468049015,SApp11,
720575941468215517,AN19B009,
720575941468218589,AN10B020,
720575941468221149,AN06B068,
720575941468496093,AN06A080,
720575941468787520,DNge061,
720575941468805341,AN19A018,known_sex_specific
720575941468862583,DNxn117,
720575941468982795,DNg106,
720575941469018743,AN08B099,
720575941469048695,AN10B048,
720575941469296861,,
720575941469314781,SApp01,
720575941469370688,DNg10,
720575941469521216,DNg03,
720575941469678557,DNg09,
720575941469716445,DNg48,
