MANC ID,DimScore
41387,2.6639069919745504
44321,2.6596890240513513
17098,2.6587610162507627
15640,2.6563793927439576
35413,2.6551204139514892
16189,2.6547285393548337
16907,2.653555871316922
31475,2.652337232474067
36801,2.652179019262517
12535,2.6510641398454604
15319,2.647652976781309
13969,2.6476369904845583
10056,2.6454380122336376
17353,2.641319189393206
40234,2.6412775399376165
13496,2.6410606412099407
44787,2.6397539743456693
40501,2.6392882339480406
14293,2.6385684320416303
15551,2.6374042430674463
13035,2.6364930109150295
14391,2.6360696752980295
21732,2.635632437518269
22776,2.634666645089794
10222,2.6340040298637977
11410,2.6333340861886416
32767,2.6320337376584435
12730,2.6318363434564223
15439,2.631532906632001
24102,2.63148668095458
29781,2.6310080951225445
16751,2.629412530969484
14800,2.628303392995067
16676,2.62547405168434
22179,2.6231130580605813
11933,2.6226752778137397
18195,2.6212235545107707
25880,2.621108648335374
11820,2.6205761035480237
19819,2.620286445953421
44854,2.6202833436250255
32499,2.618881781157567
14677,2.617177042006643
13996,2.6153918706655155
12380,2.6152576568163726
23015,2.614985698011505
19600,2.6148731531335967
25942,2.6148315114745944
30620,2.6137781229307193
13054,2.6128966418634088
14557,2.6111007653118317
17877,2.611097310720895
15601,2.6106996489022554
11429,2.6091046138384932
34382,2.608480796776023
10083,2.608037742113639
153703,2.607872195187529
19385,2.6058876381583547
14896,2.603698691925987
19367,2.6010895555337976
37997,2.600601179646602
13158,2.5996476197030187
27279,2.598265222198424
37139,2.5956219275583163
17265,2.5950133880237067
10104,2.594811880138035
166397,2.59481130331223
24029,2.5942902420178937
15664,2.5940574205473066
157244,2.5918196201176578
17647,2.5905939233988113
14641,2.588644736727995
29693,2.5874854879330385
10022,2.587334522696987
14974,2.586792688003508
30494,2.5864846446249845
15489,2.5853570201316467
48685322255,2.585105528344532
30485,2.5844086401444537
21287,2.580547774824485
17600,2.5777497176280035
14790,2.577552817366627
26467,2.576475896262379
40878,2.575083860556096
14011,2.5749618219586545
17995,2.5735812587617284
14827,2.5735670416692913
30651,2.5725058970608687
16365,2.5723531380672937
23036,2.5719445724542704
49985,2.571845015542601
21562,2.571111259245615
19673,2.569581501519719
10197,2.568430134156683
17865,2.5678338573284027
14041,2.5677890150291964
13841,2.567380149297217
40109,2.566622366346969
11301,2.5662497005116762
11341,2.5615521154538627
