BANC ID,DimScore
720575941626222218,2.6295210949548453
720575941574021046,2.6279524917806563
720575941596424581,2.6256440155515763
720575941569607282,2.624398290374452
720575941556283876,2.6239202753295774
720575941688133871,2.623524461583714
720575941526954424,2.6222931588088088
720575941686614511,2.621636426146266
720575941526450713,2.619447542435364
720575941575525992,2.6157571259726633
720575941444928170,2.614605936838282
720575941639763999,2.614585170715075
720575941613418716,2.613866719910245
720575941430069641,2.61358342655616
720575941542584837,2.608100086760991
720575941565293063,2.6077067300848804
720575941575725928,2.6077039827464255
720575941518277815,2.603827376009054
720575941588123902,2.603472740704572
720575941515077699,2.6032001749361657
720575941665097203,2.6019765872827985
720575941574973705,2.6017994932441004
720575941732524587,2.6015898494985827
720575941649976049,2.600427221741602
720575941399380515,2.598942945438885
720575941429113775,2.5967687621412376
720575941573266171,2.593288614364373
720575941469716445,2.5930131174280535
720575941486413709,2.5920527571351593
720575941569306874,2.5917313482848106
720575941440350293,2.5870652546325617
720575941566180199,2.5867804863330695
720575941571901000,2.586370499145197
720575941515238234,2.5854282772522783
720575941409214894,2.5838030290967295
720575941475392042,2.5826952195543353
720575941539552717,2.5823658571333685
720575941447935764,2.5796721728181735
720575941535099882,2.5784255110706478
720575941449185373,2.5776748832698613
720575941531974629,2.5776206362345495
720575941574813192,2.5759675833635014
720575941500955115,2.573828070754925
720575941557357732,2.57297721699599
720575941474677825,2.57231641696781
720575941535119809,2.571393085477018
720575941506229889,2.5683609713391564
720575941513713873,2.5671233344261815
720575941586653062,2.5663892868414346
720575941536231105,2.5634041724565395
720575941721638714,2.5610538670047394
720575941508261922,2.5604764172102983
720575941595237157,2.5584443266200934
720575941654376916,2.555506773007922
720575941575484598,2.5551508539481813
720575941542593372,2.5543410040651877
720575941526698596,2.5532378664908104
720575941509927122,2.548089294496506
720575941574706953,2.5451132671598176
720575941623396763,2.5450055593277843
720575941633602501,2.540376711075002
720575941518404974,2.538850664156901
720575941656327504,2.5387647114808436
720575941642305656,2.5378982990495706
720575941586391876,2.5371837986772414
720575941687667574,2.536275144041926
720575941595975793,2.535270087794268
720575941633833403,2.5336976226381824
720575941529911525,2.533274576597769
720575941521282739,2.5257462183468307
720575941571349150,2.525548422565082
720575941486470541,2.5242224099408075
720575941352907824,2.524099333376621
720575941463157904,2.5239243741456763
720575941593505387,2.5229611596242885
720575941546194364,2.5224388944688805
720575941514358675,2.5212658439947973
720575941560343155,2.5192616167054314
720575941651981077,2.5192164500189373
720575941541271325,2.5151716120117142
720575941467235293,2.5150659844685648
720575941634316731,2.514065664755607
720575941554701722,2.5106162836656907
720575941495918665,2.5088402019884475
720575941515872003,2.507291212607637
720575941659821880,2.506637865069229
720575941590576424,2.504476788506184
720575941513990988,2.504215383605759
720575941578730841,2.5037003480666216
720575941442861482,2.503604590793486
720575941441636699,2.4972032541482116
720575941556364196,2.497103342553398
720575941445843476,2.4955416895171547
720575941471805963,2.4937589476735975
720575941625157019,2.493546981717439
720575941655117012,2.4927004804588155
720575941399099427,2.4925521082627884
720575941586099334,2.4923499869457046
720575941631020012,2.4899197325864555
720575941518237656,2.4895967527945406
720575941573385224,2.4843993956808994
720575941558996462,2.4842456663441506
720575941469296861,2.4809579481559556
720575941452322867,2.4801970761414767
720575941660916092,2.4799511622233164
720575941595193558,2.479728224818184
720575941504258839,2.4788663730933522
720575941457206854,2.476710131141434
720575941507724929,2.474798611046733
720575941469757405,2.474621451651238
720575941413153647,2.473827801718082
720575941459415878,2.47207125985689
720575941586425412,2.4669742473382543
720575941551356570,2.4655671984300107
720575941536972018,2.4636357306446506
720575941667381235,2.4621819408551118
720575941450594126,2.4620377403716898
720575941413939740,2.4612086282912498
720575941563064071,2.4604499273636313
720575941611188554,2.4601029326089967
720575941432242958,2.459900155607812
720575941535811562,2.4589115190297015
720575941551193115,2.4587014579338895
720575941542885661,2.4583918792385187
720575941548187681,2.457811667212357
720575941451023482,2.4574419393461695
720575941657683024,2.4568228491360657
720575941578384629,2.4561668709873747
720575941431173473,2.4555294495666367
720575941583917958,2.4520280894420634
720575941569332730,2.4504406716954312
720575941479598210,2.4463005292577935
720575941629128674,2.445736004742844
720575941488347854,2.4447138164678837
720575941556410020,2.442341994684754
720575941483884429,2.4409948868865934
720575941558807411,2.440663354653632
720575941448945757,2.439836810212983
720575941482770173,2.4359524891541877
720575941561393453,2.4353188235983123
720575941516480110,2.4346453936759733
720575941476852254,2.434544538481344
720575941413642268,2.432602831859372
720575941515411603,2.431769396057418
